customer_id,loyalty_tier,region,recency_days,frequency,monetary,segment
CUS0031122,Silver,South,9999,0,0.0,Developing
CUS0031123,Bronze,West,9999,0,0.0,Developing
CUS0031124,Gold,South,9999,0,0.0,Developing
CUS0031125,Silver,West,9999,0,0.0,Developing
CUS0031126,Bronze,South,9999,0,0.0,Developing
CUS0031127,Silver,West,9999,0,0.0,Developing
CUS0031128,Silver,South,9999,0,0.0,Developing
CUS0031129,Gold,South,9999,0,0.0,Developing
CUS0031130,Platinum,Midwest,9999,0,0.0,Developing
CUS0031131,Silver,Midwest,9999,0,0.0,Developing
CUS0031132,Bronze,Northeast,9999,0,0.0,Developing
CUS0031133,Bronze,Midwest,9999,0,0.0,Developing
CUS0031134,Bronze,South,9999,0,0.0,Developing
CUS0031135,Gold,South,9999,0,0.0,Developing
CUS0031136,Gold,West,9999,0,0.0,Developing
CUS0031137,Bronze,South,11,1,13.01,Champions
CUS0031138,Bronze,Northeast,9999,0,0.0,Developing
CUS0031139,Bronze,West,9999,0,0.0,Developing
CUS0031140,Silver,Midwest,9999,0,0.0,Developing
CUS0031141,Bronze,Midwest,9999,0,0.0,Developing
CUS0031142,Bronze,West,9999,0,0.0,Developing
CUS0031143,Bronze,South,9999,0,0.0,Developing
CUS0031144,Bronze,Midwest,9999,0,0.0,Developing
CUS0031145,Platinum,South,9999,0,0.0,Developing
CUS0031146,Silver,Midwest,9999,0,0.0,Developing
CUS0031147,Bronze,South,9999,0,0.0,Developing
CUS0031148,Bronze,South,9999,0,0.0,Developing
CUS0031149,Platinum,South,9999,0,0.0,Developing
CUS0031150,Silver,Midwest,9999,0,0.0,Developing
CUS0031151,Bronze,Northeast,9999,0,0.0,Developing
CUS0031152,Silver,South,9999,0,0.0,Developing
CUS0031153,Silver,South,9999,0,0.0,Developing
CUS0031154,Bronze,Northeast,9999,0,0.0,Developing
CUS0031155,Bronze,South,9999,0,0.0,Developing
CUS0031156,Bronze,West,9999,0,0.0,Developing
CUS0031157,Gold,Midwest,9999,0,0.0,Developing
CUS0031158,Bronze,Northeast,9999,0,0.0,Developing
CUS0031159,Silver,South,9999,0,0.0,Developing
CUS0031160,Bronze,South,9999,0,0.0,Developing
CUS0031161,Gold,South,9999,0,0.0,Developing
CUS0031162,Bronze,Midwest,9999,0,0.0,Developing
CUS0031163,Bronze,South,9999,0,0.0,Developing
CUS0031164,Bronze,Midwest,9999,0,0.0,Developing
CUS0031165,Silver,West,9999,0,0.0,Developing
CUS0031166,Silver,Northeast,9999,0,0.0,Developing
CUS0031167,Bronze,West,9999,0,0.0,Developing
CUS0031168,Silver,Midwest,9999,0,0.0,Developing
CUS0031169,Silver,West,9999,0,0.0,Developing
CUS0031170,Bronze,South,9999,0,0.0,Developing
CUS0031171,Gold,South,9999,0,0.0,Developing
CUS0031172,Gold,West,9999,0,0.0,Developing
CUS0031173,Bronze,Northeast,9999,0,0.0,Developing
CUS0031174,Gold,Midwest,9999,0,0.0,Developing
CUS0031175,Bronze,Northeast,9999,0,0.0,Developing
CUS0031176,Bronze,West,9999,0,0.0,Developing
CUS0031177,Silver,South,9999,0,0.0,Developing
CUS0031178,Bronze,South,43,1,13.6,Champions
CUS0031179,Gold,Midwest,9999,0,0.0,Developing
CUS0031180,Bronze,West,26,1,17.1,Champions
CUS0031181,Bronze,Northeast,9999,0,0.0,Developing
CUS0031182,Bronze,South,107,1,2.87,Champions
CUS0031183,Silver,South,9999,0,0.0,Developing
CUS0031184,Silver,Northeast,9999,0,0.0,Developing
CUS0031185,Bronze,South,9999,0,0.0,Developing
CUS0031186,Silver,South,9999,0,0.0,Developing
CUS0031187,Platinum,South,9999,0,0.0,Developing
CUS0031188,Bronze,West,9999,0,0.0,Developing
CUS0031189,Bronze,Midwest,9999,0,0.0,Developing
CUS0031190,Bronze,West,9999,0,0.0,Developing
CUS0031191,Gold,West,9999,0,0.0,Developing
CUS0031192,Bronze,Midwest,9999,0,0.0,Developing
CUS0031193,Bronze,West,9999,0,0.0,Developing
CUS0031194,Silver,South,9999,0,0.0,Developing
CUS0031195,Bronze,South,9999,0,0.0,Developing
CUS0031196,Gold,West,9999,0,0.0,Developing
CUS0031197,Bronze,Midwest,9999,0,0.0,Developing
CUS0031198,Silver,West,9999,0,0.0,Developing
CUS0031199,Silver,South,9999,0,0.0,Developing
CUS0031200,Silver,West,9999,0,0.0,Developing
CUS0031201,Gold,West,9999,0,0.0,Developing
CUS0031202,Bronze,Northeast,9999,0,0.0,Developing
CUS0031203,Bronze,South,9999,0,0.0,Developing
CUS0031204,Bronze,South,9999,0,0.0,Developing
CUS0031205,Platinum,Northeast,9999,0,0.0,Developing
CUS0031206,Platinum,Northeast,9999,0,0.0,Developing
CUS0031207,Bronze,South,9999,0,0.0,Developing
CUS0031208,Silver,South,9999,0,0.0,Developing
CUS0031209,Silver,South,9999,0,0.0,Developing
CUS0031210,Bronze,South,9999,0,0.0,Developing
CUS0031211,Silver,West,9999,0,0.0,Developing
CUS0031212,Bronze,South,9999,0,0.0,Developing
CUS0031213,Gold,Midwest,9999,0,0.0,Developing
CUS0031214,Gold,Northeast,9999,0,0.0,Developing
CUS0031215,Bronze,South,9999,0,0.0,Developing
CUS0031216,Bronze,Northeast,9999,0,0.0,Developing
CUS0031217,Silver,West,9999,0,0.0,Developing
CUS0031218,Bronze,South,9999,0,0.0,Developing
CUS0031219,Silver,West,9999,0,0.0,Developing
CUS0031220,Silver,Northeast,9999,0,0.0,Developing
CUS0031221,Silver,Northeast,9999,0,0.0,Developing
CUS0031222,Silver,South,9999,0,0.0,Developing
CUS0031223,Silver,South,109,1,7.11,Champions
CUS0031224,Bronze,South,9999,0,0.0,Developing
CUS0031225,Bronze,Northeast,9999,0,0.0,Developing
CUS0031226,Platinum,South,9999,0,0.0,Developing
CUS0031227,Silver,South,9999,0,0.0,Developing
CUS0031228,Platinum,West,9999,0,0.0,Developing
CUS0031229,Bronze,South,9999,0,0.0,Developing
CUS0031230,Gold,South,9999,0,0.0,Developing
CUS0031231,Bronze,South,9999,0,0.0,Developing
CUS0031232,Gold,South,9999,0,0.0,Developing
CUS0031233,Silver,South,9999,0,0.0,Developing
CUS0031234,Silver,West,9999,0,0.0,Developing
CUS0031235,Bronze,Northeast,9999,0,0.0,Developing
CUS0031236,Silver,West,9999,0,0.0,Developing
CUS0031237,Platinum,South,9999,0,0.0,Developing
CUS0031238,Bronze,South,9999,0,0.0,Developing
CUS0031239,Bronze,South,9999,0,0.0,Developing
CUS0031240,Bronze,South,9999,0,0.0,Developing
CUS0031241,Gold,South,9999,0,0.0,Developing
CUS0031242,Silver,West,9999,0,0.0,Developing
CUS0031243,Silver,South,9999,0,0.0,Developing
CUS0031244,Bronze,West,9999,0,0.0,Developing
CUS0031245,Bronze,West,9999,0,0.0,Developing
CUS0031246,Silver,South,9999,0,0.0,Developing
CUS0031247,Platinum,West,9999,0,0.0,Developing
CUS0031248,Silver,South,9999,0,0.0,Developing
CUS0031249,Silver,South,9999,0,0.0,Developing
CUS0031250,Gold,Midwest,9999,0,0.0,Developing
CUS0031251,Silver,West,9999,0,0.0,Developing
CUS0031252,Bronze,South,9999,0,0.0,Developing
CUS0031253,Bronze,South,9999,0,0.0,Developing
CUS0031254,Platinum,Northeast,9999,0,0.0,Developing
CUS0031255,Silver,Northeast,9999,0,0.0,Developing
CUS0031256,Bronze,Midwest,9999,0,0.0,Developing
CUS0031257,Silver,Midwest,9999,0,0.0,Developing
CUS0031258,Bronze,South,9999,0,0.0,Developing
CUS0031259,Gold,South,9999,0,0.0,Developing
CUS0031260,Silver,Northeast,9999,0,0.0,Developing
CUS0031261,Gold,South,9999,0,0.0,Developing
CUS0031262,Bronze,South,9999,0,0.0,Developing
CUS0031263,Bronze,Midwest,9999,0,0.0,Developing
CUS0031264,Bronze,South,9999,0,0.0,Developing
CUS0031265,Gold,West,320,1,61.08,Champions
CUS0031266,Gold,South,9999,0,0.0,Developing
CUS0031267,Bronze,South,9999,0,0.0,Developing
CUS0031268,Silver,West,9999,0,0.0,Developing
CUS0031269,Silver,West,9999,0,0.0,Developing
CUS0031270,Bronze,South,9999,0,0.0,Developing
CUS0031271,Gold,Northeast,9999,0,0.0,Developing
CUS0031272,Bronze,South,9999,0,0.0,Developing
CUS0031273,Silver,South,9999,0,0.0,Developing
CUS0031274,Bronze,West,9999,0,0.0,Developing
CUS0031275,Gold,West,183,1,50.02,Champions
CUS0031276,Platinum,West,9999,0,0.0,Developing
CUS0031277,Silver,Northeast,9999,0,0.0,Developing
CUS0031278,Silver,South,9999,0,0.0,Developing
CUS0031279,Bronze,South,9999,0,0.0,Developing
CUS0031280,Bronze,South,9999,0,0.0,Developing
CUS0031281,Gold,Midwest,9999,0,0.0,Developing
CUS0031282,Silver,West,9999,0,0.0,Developing
CUS0031283,Bronze,Midwest,9999,0,0.0,Developing
CUS0031284,Platinum,Midwest,9999,0,0.0,Developing
CUS0031285,Gold,West,9999,0,0.0,Developing
CUS0031286,Bronze,West,9999,0,0.0,Developing
CUS0031287,Bronze,South,9999,0,0.0,Developing
CUS0031288,Silver,South,9999,0,0.0,Developing
CUS0031289,Bronze,Northeast,9999,0,0.0,Developing
CUS0031290,Gold,West,9999,0,0.0,Developing
CUS0031291,Gold,South,9999,0,0.0,Developing
CUS0031292,Bronze,South,9999,0,0.0,Developing
CUS0031293,Bronze,South,9999,0,0.0,Developing
CUS0031294,Gold,Midwest,9999,0,0.0,Developing
CUS0031295,Bronze,South,76,1,9.82,Champions
CUS0031296,Silver,Midwest,9999,0,0.0,Developing
CUS0031297,Bronze,West,9999,0,0.0,Developing
CUS0031298,Silver,Northeast,9999,0,0.0,Developing
CUS0031299,Silver,South,9999,0,0.0,Developing
CUS0031300,Gold,South,9999,0,0.0,Developing
CUS0031301,Gold,Midwest,9999,0,0.0,Developing
CUS0031302,Bronze,West,9999,0,0.0,Developing
CUS0031303,Bronze,South,9999,0,0.0,Developing
CUS0031304,Bronze,South,9999,0,0.0,Developing
CUS0031305,Bronze,South,9999,0,0.0,Developing
CUS0031306,Bronze,West,9999,0,0.0,Developing
CUS0031307,Gold,Northeast,9999,0,0.0,Developing
CUS0031308,Gold,South,9999,0,0.0,Developing
CUS0031309,Gold,West,9999,0,0.0,Developing
CUS0031310,Silver,Northeast,9999,0,0.0,Developing
CUS0031311,Bronze,South,92,1,39.96,Champions
CUS0031312,Silver,West,9999,0,0.0,Developing
CUS0031313,Bronze,South,9999,0,0.0,Developing
CUS0031314,Gold,South,9999,0,0.0,Developing
CUS0031315,Bronze,Midwest,9999,0,0.0,Developing
CUS0031316,Bronze,Northeast,9999,0,0.0,Developing
CUS0031317,Silver,West,9999,0,0.0,Developing
CUS0031318,Silver,West,9999,0,0.0,Developing
CUS0031319,Bronze,South,9999,0,0.0,Developing
CUS0031320,Platinum,West,9999,0,0.0,Developing
CUS0031321,Bronze,South,9999,0,0.0,Developing
CUS0031322,Platinum,Midwest,327,1,22.35,Champions
CUS0031323,Gold,Northeast,9999,0,0.0,Developing
CUS0031324,Bronze,South,9999,0,0.0,Developing
CUS0031325,Gold,South,9999,0,0.0,Developing
CUS0031326,Silver,West,9999,0,0.0,Developing
CUS0031327,Gold,Midwest,9999,0,0.0,Developing
CUS0031328,Bronze,West,9999,0,0.0,Developing
CUS0031329,Bronze,West,9999,0,0.0,Developing
CUS0031330,Gold,West,9999,0,0.0,Developing
CUS0031331,Gold,West,9999,0,0.0,Developing
CUS0031332,Silver,South,9999,0,0.0,Developing
CUS0031333,Bronze,West,9999,0,0.0,Developing
CUS0031334,Bronze,South,437,1,9.05,Champions
CUS0031335,Bronze,West,9999,0,0.0,Developing
CUS0031336,Bronze,West,9999,0,0.0,Developing
CUS0031337,Platinum,South,9999,0,0.0,Developing
CUS0031338,Bronze,West,9999,0,0.0,Developing
CUS0031339,Silver,South,9999,0,0.0,Developing
CUS0031340,Gold,Midwest,9999,0,0.0,Developing
CUS0031341,Bronze,Northeast,9999,0,0.0,Developing
CUS0031342,Gold,Midwest,9999,0,0.0,Developing
CUS0031343,Bronze,West,9999,0,0.0,Developing
CUS0031344,Silver,West,9999,0,0.0,Developing
CUS0031345,Bronze,South,224,1,9.4,Champions
CUS0031346,Silver,Northeast,9999,0,0.0,Developing
CUS0031347,Silver,South,9999,0,0.0,Developing
CUS0031348,Gold,West,9999,0,0.0,Developing
CUS0031349,Bronze,Midwest,9999,0,0.0,Developing
CUS0031350,Bronze,South,9999,0,0.0,Developing
CUS0031351,Bronze,West,9999,0,0.0,Developing
CUS0031352,Gold,South,9999,0,0.0,Developing
CUS0031353,Bronze,West,9999,0,0.0,Developing
CUS0031354,Bronze,Midwest,9999,0,0.0,Developing
CUS0031355,Gold,South,9999,0,0.0,Developing
CUS0031356,Silver,Midwest,9999,0,0.0,Developing
CUS0031357,Gold,Midwest,9999,0,0.0,Developing
CUS0031358,Bronze,West,9999,0,0.0,Developing
CUS0031359,Bronze,West,9999,0,0.0,Developing
CUS0031360,Platinum,South,9999,0,0.0,Developing
CUS0031361,Silver,Midwest,9999,0,0.0,Developing
CUS0031362,Bronze,West,9999,0,0.0,Developing
CUS0031363,Silver,South,9999,0,0.0,Developing
CUS0031364,Silver,South,9999,0,0.0,Developing
CUS0031365,Bronze,Northeast,9999,0,0.0,Developing
CUS0031366,Bronze,South,9999,0,0.0,Developing
CUS0031367,Bronze,West,9999,0,0.0,Developing
CUS0031368,Platinum,South,9999,0,0.0,Developing
CUS0031369,Silver,Northeast,9999,0,0.0,Developing
CUS0031370,Platinum,Northeast,9999,0,0.0,Developing
CUS0031371,Bronze,South,9999,0,0.0,Developing
CUS0031372,Silver,South,9999,0,0.0,Developing
CUS0031373,Silver,Midwest,9999,0,0.0,Developing
CUS0031374,Bronze,Midwest,9999,0,0.0,Developing
CUS0031375,Bronze,Midwest,9999,0,0.0,Developing
CUS0031376,Bronze,Midwest,9999,0,0.0,Developing
CUS0031377,Bronze,Northeast,9999,0,0.0,Developing
CUS0031378,Silver,South,9999,0,0.0,Developing
CUS0031379,Bronze,West,9999,0,0.0,Developing
CUS0031380,Silver,West,9999,0,0.0,Developing
CUS0031381,Silver,Northeast,9999,0,0.0,Developing
CUS0031382,Bronze,Northeast,9999,0,0.0,Developing
CUS0031383,Bronze,South,9999,0,0.0,Developing
CUS0031384,Bronze,Northeast,9999,0,0.0,Developing
CUS0031385,Platinum,South,9999,0,0.0,Developing
CUS0031386,Silver,South,9999,0,0.0,Developing
CUS0031387,Bronze,South,9999,0,0.0,Developing
CUS0031388,Bronze,West,9999,0,0.0,Developing
CUS0031389,Silver,Northeast,9999,0,0.0,Developing
CUS0031390,Silver,West,9999,0,0.0,Developing
CUS0031391,Bronze,South,9999,0,0.0,Developing
CUS0031392,Bronze,South,9999,0,0.0,Developing
CUS0031393,Bronze,Midwest,9999,0,0.0,Developing
CUS0031394,Silver,Midwest,9999,0,0.0,Developing
CUS0031395,Bronze,South,9999,0,0.0,Developing
CUS0031396,Platinum,Midwest,9999,0,0.0,Developing
CUS0031397,Silver,West,193,1,7.07,Champions
CUS0031398,Bronze,West,9999,0,0.0,Developing
CUS0031399,Silver,West,9999,0,0.0,Developing
CUS0031400,Gold,South,9999,0,0.0,Developing
CUS0031401,Bronze,West,9999,0,0.0,Developing
CUS0031402,Platinum,West,9999,0,0.0,Developing
CUS0031403,Silver,South,9999,0,0.0,Developing
CUS0031404,Platinum,South,352,1,21.09,Champions
CUS0031405,Bronze,West,9999,0,0.0,Developing
CUS0031406,Bronze,Midwest,9999,0,0.0,Developing
CUS0031407,Bronze,South,9999,0,0.0,Developing
CUS0031408,Silver,Midwest,9999,0,0.0,Developing
CUS0031409,Bronze,South,9999,0,0.0,Developing
CUS0031410,Gold,South,9999,0,0.0,Developing
CUS0031411,Silver,South,9999,0,0.0,Developing
CUS0031412,Gold,Northeast,9999,0,0.0,Developing
CUS0031413,Bronze,Northeast,30,1,15.72,Champions
CUS0031414,Platinum,Midwest,9999,0,0.0,Developing
CUS0031415,Platinum,Midwest,9999,0,0.0,Developing
CUS0031416,Platinum,Midwest,9999,0,0.0,Developing
CUS0031417,Bronze,South,9999,0,0.0,Developing
CUS0031418,Bronze,Midwest,9999,0,0.0,Developing
CUS0031419,Bronze,South,23,1,40.8,Champions
CUS0031420,Silver,South,9999,0,0.0,Developing
CUS0031421,Bronze,West,9999,0,0.0,Developing
CUS0031422,Platinum,South,9999,0,0.0,Developing
CUS0031423,Bronze,South,35,1,24.33,Champions
CUS0031424,Bronze,South,9999,0,0.0,Developing
CUS0031425,Silver,South,9999,0,0.0,Developing
CUS0031426,Silver,Northeast,9999,0,0.0,Developing
CUS0031427,Silver,West,9999,0,0.0,Developing
CUS0031428,Silver,Northeast,9999,0,0.0,Developing
CUS0031429,Bronze,South,9999,0,0.0,Developing
CUS0031430,Gold,South,9999,0,0.0,Developing
CUS0031431,Bronze,South,9999,0,0.0,Developing
CUS0031432,Bronze,Northeast,9999,0,0.0,Developing
CUS0031433,Bronze,South,9999,0,0.0,Developing
CUS0031434,Platinum,South,9999,0,0.0,Developing
CUS0031435,Gold,South,9999,0,0.0,Developing
CUS0031436,Gold,Northeast,9999,0,0.0,Developing
CUS0031437,Gold,South,9999,0,0.0,Developing
CUS0031438,Platinum,Northeast,9999,0,0.0,Developing
CUS0031439,Gold,Midwest,9999,0,0.0,Developing
CUS0031440,Bronze,South,9999,0,0.0,Developing
CUS0031441,Bronze,Midwest,9999,0,0.0,Developing
CUS0031442,Gold,Northeast,9999,0,0.0,Developing
CUS0031443,Gold,South,9999,0,0.0,Developing
CUS0031444,Bronze,Midwest,9999,0,0.0,Developing
CUS0031445,Silver,Midwest,9999,0,0.0,Developing
CUS0031446,Silver,Northeast,127,1,57.86,Champions
CUS0031447,Gold,South,9999,0,0.0,Developing
CUS0031448,Silver,South,9999,0,0.0,Developing
CUS0031449,Silver,Midwest,9999,0,0.0,Developing
CUS0031450,Bronze,South,9999,0,0.0,Developing
CUS0031451,Silver,Midwest,143,1,15.94,Champions
CUS0031452,Bronze,South,9999,0,0.0,Developing
CUS0031453,Bronze,Midwest,9999,0,0.0,Developing
CUS0031454,Bronze,West,9999,0,0.0,Developing
CUS0031455,Gold,Midwest,9999,0,0.0,Developing
CUS0031456,Silver,South,9999,0,0.0,Developing
CUS0031457,Gold,Midwest,9999,0,0.0,Developing
CUS0031458,Silver,Northeast,9999,0,0.0,Developing
CUS0031459,Silver,West,9999,0,0.0,Developing
CUS0031460,Bronze,South,9999,0,0.0,Developing
CUS0031461,Silver,Northeast,9999,0,0.0,Developing
CUS0031462,Gold,Northeast,9999,0,0.0,Developing
CUS0031463,Gold,West,9999,0,0.0,Developing
CUS0031464,Bronze,South,9999,0,0.0,Developing
CUS0031465,Bronze,Northeast,9999,0,0.0,Developing
CUS0031466,Gold,Northeast,9999,0,0.0,Developing
CUS0031467,Silver,South,9999,0,0.0,Developing
CUS0031468,Gold,South,9999,0,0.0,Developing
CUS0031469,Silver,West,9999,0,0.0,Developing
CUS0031470,Gold,South,9999,0,0.0,Developing
CUS0031471,Silver,West,9999,0,0.0,Developing
CUS0031472,Bronze,Midwest,9999,0,0.0,Developing
CUS0031473,Bronze,Midwest,9999,0,0.0,Developing
CUS0031474,Bronze,South,9999,0,0.0,Developing
CUS0031475,Bronze,West,9999,0,0.0,Developing
CUS0031476,Bronze,West,9999,0,0.0,Developing
CUS0031477,Bronze,South,9999,0,0.0,Developing
CUS0031478,Bronze,Midwest,9999,0,0.0,Developing
CUS0031479,Silver,Northeast,9999,0,0.0,Developing
CUS0031480,Platinum,South,9999,0,0.0,Developing
CUS0031481,Silver,South,9999,0,0.0,Developing
CUS0031482,Bronze,South,9999,0,0.0,Developing
CUS0031483,Bronze,Northeast,9999,0,0.0,Developing
CUS0031484,Gold,South,9999,0,0.0,Developing
CUS0031485,Gold,West,9999,0,0.0,Developing
CUS0031486,Silver,South,9999,0,0.0,Developing
CUS0031487,Bronze,South,9999,0,0.0,Developing
CUS0031488,Bronze,West,9999,0,0.0,Developing
CUS0031489,Bronze,South,9999,0,0.0,Developing
CUS0031490,Bronze,South,9999,0,0.0,Developing
CUS0031491,Bronze,South,9999,0,0.0,Developing
CUS0031492,Bronze,West,9999,0,0.0,Developing
CUS0031493,Bronze,Midwest,9999,0,0.0,Developing
CUS0031494,Silver,South,9999,0,0.0,Developing
CUS0031495,Bronze,Midwest,9999,0,0.0,Developing
CUS0031496,Silver,South,9999,0,0.0,Developing
CUS0031497,Bronze,South,9999,0,0.0,Developing
CUS0031498,Silver,West,9999,0,0.0,Developing
CUS0031499,Silver,Midwest,9999,0,0.0,Developing
CUS0031500,Gold,Midwest,9999,0,0.0,Developing
CUS0031501,Bronze,South,9999,0,0.0,Developing
CUS0031502,Bronze,Northeast,9999,0,0.0,Developing
CUS0031503,Bronze,Northeast,9999,0,0.0,Developing
CUS0031504,Bronze,West,348,1,4.02,Champions
CUS0031505,Bronze,Midwest,9999,0,0.0,Developing
CUS0031506,Bronze,South,9999,0,0.0,Developing
CUS0031507,Gold,South,214,1,7.7,Champions
CUS0031508,Silver,South,9999,0,0.0,Developing
CUS0031509,Bronze,South,9999,0,0.0,Developing
CUS0031510,Gold,West,9999,0,0.0,Developing
CUS0031511,Bronze,Northeast,9999,0,0.0,Developing
CUS0031512,Silver,West,9999,0,0.0,Developing
CUS0031513,Gold,Midwest,9999,0,0.0,Developing
CUS0031514,Platinum,South,9999,0,0.0,Developing
CUS0031515,Bronze,Northeast,9999,0,0.0,Developing
CUS0031516,Gold,Northeast,9999,0,0.0,Developing
CUS0031517,Bronze,South,9999,0,0.0,Developing
CUS0031518,Bronze,Northeast,9999,0,0.0,Developing
CUS0031519,Gold,Midwest,9999,0,0.0,Developing
CUS0031520,Silver,Northeast,9999,0,0.0,Developing
CUS0031521,Silver,South,9999,0,0.0,Developing
CUS0031522,Bronze,West,9999,0,0.0,Developing
CUS0031523,Bronze,Midwest,9999,0,0.0,Developing
CUS0031524,Gold,South,9999,0,0.0,Developing
CUS0031525,Bronze,South,9999,0,0.0,Developing
CUS0031526,Bronze,Midwest,9999,0,0.0,Developing
CUS0031527,Bronze,West,9999,0,0.0,Developing
CUS0031528,Bronze,South,9999,0,0.0,Developing
CUS0031529,Bronze,Midwest,9999,0,0.0,Developing
CUS0031530,Silver,South,9999,0,0.0,Developing
CUS0031531,Bronze,West,9999,0,0.0,Developing
CUS0031532,Bronze,Northeast,9999,0,0.0,Developing
CUS0031533,Gold,Northeast,9999,0,0.0,Developing
CUS0031534,Bronze,Northeast,9999,0,0.0,Developing
CUS0031535,Bronze,Northeast,9999,0,0.0,Developing
CUS0031536,Silver,West,9999,0,0.0,Developing
CUS0031537,Bronze,South,9999,0,0.0,Developing
CUS0031538,Bronze,South,9999,0,0.0,Developing
CUS0031539,Bronze,South,9999,0,0.0,Developing
CUS0031540,Bronze,Midwest,9999,0,0.0,Developing
CUS0031541,Bronze,Midwest,9999,0,0.0,Developing
CUS0031542,Bronze,Northeast,9999,0,0.0,Developing
CUS0031543,Bronze,South,9999,0,0.0,Developing
CUS0031544,Bronze,Midwest,9999,0,0.0,Developing
CUS0031545,Silver,South,9999,0,0.0,Developing
CUS0031546,Gold,South,9999,0,0.0,Developing
CUS0031547,Silver,West,9999,0,0.0,Developing
CUS0031548,Bronze,Midwest,9999,0,0.0,Developing
CUS0031549,Platinum,West,9999,0,0.0,Developing
CUS0031550,Bronze,South,9999,0,0.0,Developing
CUS0031551,Bronze,South,9999,0,0.0,Developing
CUS0031552,Silver,Northeast,9999,0,0.0,Developing
CUS0031553,Bronze,South,9999,0,0.0,Developing
CUS0031554,Bronze,Midwest,9999,0,0.0,Developing
CUS0031555,Gold,Northeast,9999,0,0.0,Developing
CUS0031556,Bronze,South,9999,0,0.0,Developing
CUS0031557,Silver,Midwest,9999,0,0.0,Developing
CUS0031558,Silver,South,9999,0,0.0,Developing
CUS0031559,Bronze,Midwest,9999,0,0.0,Developing
CUS0031560,Platinum,South,9999,0,0.0,Developing
CUS0031561,Bronze,South,9999,0,0.0,Developing
CUS0031562,Bronze,South,9999,0,0.0,Developing
CUS0031563,Gold,South,9999,0,0.0,Developing
CUS0031564,Bronze,West,9999,0,0.0,Developing
CUS0031565,Gold,South,9999,0,0.0,Developing
CUS0031566,Gold,Midwest,9999,0,0.0,Developing
CUS0031567,Bronze,Northeast,9999,0,0.0,Developing
CUS0031568,Bronze,South,438,1,57.23,Champions
CUS0031569,Bronze,Midwest,9999,0,0.0,Developing
CUS0031570,Silver,South,9999,0,0.0,Developing
CUS0031571,Bronze,Northeast,9999,0,0.0,Developing
CUS0031572,Silver,Northeast,9999,0,0.0,Developing
CUS0031573,Bronze,Northeast,9999,0,0.0,Developing
CUS0031574,Platinum,South,9999,0,0.0,Developing
CUS0031575,Gold,West,9999,0,0.0,Developing
CUS0031576,Silver,Midwest,9999,0,0.0,Developing
CUS0031577,Silver,Midwest,9999,0,0.0,Developing
CUS0031578,Silver,South,9999,0,0.0,Developing
CUS0031579,Bronze,West,9999,0,0.0,Developing
CUS0031580,Silver,Northeast,9999,0,0.0,Developing
CUS0031581,Gold,Midwest,9999,0,0.0,Developing
CUS0031582,Bronze,Midwest,9999,0,0.0,Developing
CUS0031583,Bronze,West,9999,0,0.0,Developing
CUS0031584,Bronze,West,9999,0,0.0,Developing
CUS0031585,Silver,Northeast,9999,0,0.0,Developing
CUS0031586,Silver,West,9999,0,0.0,Developing
CUS0031587,Bronze,Midwest,9999,0,0.0,Developing
CUS0031588,Gold,West,9999,0,0.0,Developing
CUS0031589,Bronze,South,9999,0,0.0,Developing
CUS0031590,Gold,West,9999,0,0.0,Developing
CUS0031591,Silver,West,9999,0,0.0,Developing
CUS0031592,Bronze,Midwest,9999,0,0.0,Developing
CUS0031593,Gold,South,9999,0,0.0,Developing
CUS0031594,Gold,South,270,1,204.39,Champions
CUS0031595,Bronze,South,9999,0,0.0,Developing
CUS0031596,Bronze,Northeast,9999,0,0.0,Developing
CUS0031597,Bronze,South,9999,0,0.0,Developing
CUS0031598,Gold,Midwest,9999,0,0.0,Developing
CUS0031599,Silver,Midwest,9999,0,0.0,Developing
CUS0031600,Gold,Northeast,9999,0,0.0,Developing
CUS0031601,Silver,Northeast,9999,0,0.0,Developing
CUS0031602,Bronze,Northeast,9999,0,0.0,Developing
CUS0031603,Platinum,Northeast,9999,0,0.0,Developing
CUS0031604,Bronze,Northeast,9999,0,0.0,Developing
CUS0031605,Bronze,Midwest,9999,0,0.0,Developing
CUS0031606,Platinum,Northeast,9999,0,0.0,Developing
CUS0031607,Bronze,Midwest,9999,0,0.0,Developing
CUS0031608,Gold,Midwest,9999,0,0.0,Developing
CUS0031609,Bronze,Midwest,9999,0,0.0,Developing
CUS0031610,Silver,South,9999,0,0.0,Developing
CUS0031611,Silver,Northeast,9999,0,0.0,Developing
CUS0031612,Bronze,South,9999,0,0.0,Developing
CUS0031613,Silver,Midwest,9999,0,0.0,Developing
CUS0031614,Platinum,South,9999,0,0.0,Developing
CUS0031615,Bronze,Midwest,9999,0,0.0,Developing
CUS0031616,Gold,South,9999,0,0.0,Developing
CUS0031617,Bronze,West,9999,0,0.0,Developing
CUS0031618,Bronze,West,9999,0,0.0,Developing
CUS0031619,Silver,Northeast,9999,0,0.0,Developing
CUS0031620,Bronze,South,9999,0,0.0,Developing
CUS0031621,Bronze,South,9999,0,0.0,Developing
CUS0031622,Gold,West,9999,0,0.0,Developing
CUS0031623,Bronze,Midwest,9999,0,0.0,Developing
CUS0031624,Platinum,West,9999,0,0.0,Developing
CUS0031625,Bronze,Northeast,9999,0,0.0,Developing
CUS0031626,Silver,Midwest,252,1,6.04,Champions
CUS0031627,Gold,South,9999,0,0.0,Developing
